50002                789.194668540095
50004                 1044.0911562161
50005                2581.65313738185
50008                1104.01470198701
50013                2163.34831249162
50015                1372.86586870265
50018                3167.94612927532
50022                2794.42216592558
50024                1824.35235180034
50026                1990.56071987428
50028                1863.04954266433
50030                3825.48069712507
50031                 4438.3719099049
50034                  3126.411646271
50035                2724.37711986796
50036                2168.77575932445
50037                1814.30219141509
50038                1854.11348403418
50041                887.807367374343
50042                 1768.0239974997
50043                5294.14148948644
50044                1836.84194298494
50049                13469.5640928965
50050                1605.27513398571
50051                2004.97990421556
50052                1525.17713878427
50053                 2007.0230346395
50054                4366.91448222068
50058                2326.76906651198
50060                7941.17168419934
50062                7573.70837961995
50068                2337.03297455467
50069                1867.38009110302
50071                4658.38885855548
50074                2349.83993756491
50075                5183.51075524651
50076                3504.65742377177
50078                 980.62383422137
50080                6652.09765916894
50081                13196.5812335795
50082                4127.86193931045
50085                1343.64134263507
50086                1415.28682739937
50088                 1904.1512208463
50090                1152.87523732344
50091                2910.54052206511
50094                1746.91481962235
50095                2680.24100833181
50097                1421.44917253828
50100                3517.36757791299
50101                8686.93533078139
50104                22112.8012885771
50106                945.198267398483
50107                2000.33930412856
50109                1863.28596995102
50111                1410.31681412935
50112                11029.7438392886
50116                 2396.8430148674
50118                1179.91848588937
50122                1994.83386761564
50124                1079.39680051349
50125                997.865557460345
50126                2229.67904338334
50127                5532.88392545955
50128                1752.12451347167
50129                1400.33889082869
50130                3598.19602304547
50131                3125.25418482933
50133                968.117908413344
50134                2353.00382201039
50135                2451.12461020989
50136                6072.72566559257
50137                1141.29425315201
50139                8530.07501224525
50140                1744.41731067589
50141                2536.41085959848
50142                3396.40223743068
50143                3973.08734027539
50144                 3269.5216845766
50145                1615.08306874571
50146                1980.91768474548
50150                4650.20142065226
50151                        576.3166
50152                 2408.5438443527
50153                7974.00919083406
50155                997.346337194859
50156                1266.60965391816
50157                2133.60871682718
50158                2299.94196863549
50159                7485.51915798922
50161                7984.93059891101
50163                2066.93177834601
50164                2324.29721462536
50166                1985.30146357254
50167                1083.32024431503
50169                2346.59744698564
50172                1161.20648135329
50175                3906.36805401763
50177                1991.06660372373
50178                29126.1261296743
50181                3912.65985138707
50182                6564.02710204669
50185                3031.82926032666
50187                3029.13390427564
50189                10500.9148165892
50191                9270.47510774935
50193                769.787494198544
50198                2690.73039776631
50199                2233.50879687921
50200                4122.25116208652
50201                 4472.5307993959
50205                4918.08714058872
50206                 2658.1064783133
50207                 5122.5916413704
50208                1025.95105354064
50211                1045.12115060196
50212                1775.85362158238
50215                14667.8436528522
50219                1107.97750811519
50223                1002.60832877488
50224                1143.17855499761
50225                2964.70518245172
50226                1120.46966022969
50227                5135.38362886565
50228                3793.39870694912
50229                1158.03325619862
50230                10131.0546105684
50236                4223.40159029483
50237                3107.13092045905
50238                12718.3304288511
50239                2740.09066299321
50244                5625.00732080236
50245                        576.3166
50247                1208.54868577203
50255                1837.51309308885
50259                5696.24229088374
50260                3565.90608491205
50261                1917.09568239366
50262                1381.81770850311
50263                1327.48493692541
50265                2960.77866828298
50269                2198.53119452143
50270                2842.20408582856
50271                1421.59982083264
50272                7425.52622714225
50274                9303.18862830932
50276                2509.26246244198
50278                 1493.0122052461
50279                 2798.8473651172
50280                1880.82754820763
50281                 2092.0062850482
50283                1582.21833612572
50284                2425.22683022892
50285                6749.47794247004
50292                5601.36271638158
50295                1748.05053901829
50296                2902.74686443627
50297                2237.86627054895
50301                5751.65485643223
50302                 2634.4199477597
50303                1742.48731771812
50309                2007.73506786812
50311                2208.58231149848
50314                2386.69280558483
50317                5397.66409999859
50318                2107.97988538079
50319                5585.80336618031
50321                998.825213429161
50323                2651.51249247751
50325                 1548.5049119903
50327                1108.49733054992
50329                2108.92591004739
50330                 2712.4888533953
50332                 2214.2788388338
50334                1528.46075806025
50335                1516.46605863454
50336                2065.41978588811
50337                        576.3166
50338                2343.91539890023
50341                4626.35235193629
50342                 1298.3711286981
50343                4867.24894580564
50345                 1631.6070622382
50350                3445.56064240918
50353                1029.45259542947
50354                1503.04504928002
50356                2153.01555653988
50359                1713.90841844907
50363                4051.06282810225
50368                1236.07265048276
50370                3453.39929346587
50374                5117.21695043041
50375                6180.12706841107
50376                1232.53650203768
50377                967.708639623655
50378                9415.92859843679
50379                2066.87913119273
50383                1382.65589534542
50384                1290.75478475086
50386                1974.26784357901
50387                5741.19413460897
50388                5440.40631325862
50389                2255.57881410464
50392                1151.68205637554
50394                1704.83226907877
50397                4283.61566947727
50399                2412.96104147117
50401                 3082.4387650316
50403                2540.68880308521
50406                10387.5184288591
50409                1380.01775210082
50410                1376.28479109892
50412                         29365.5
50413                2840.26879164804
50416                6748.45153337614
50419                         29365.5
50420                3411.79531052461
50423                1901.88265403611
50424                1115.88595558968
50426                3391.43004226745
50427                8171.88841759045
50431                  994.6569417595
50432                4112.43807347838
50433                1045.31883053338
50438                4048.37452144028
50439                2556.47669888111
50440                5951.71185958739
50441                1372.27604745258
50442                12969.4852672446
50446                1135.15337467155
50448                 3225.6104665201
50449                5315.77862556952
50451                2076.03135636382
50452                 903.56771248036
50454                1814.56639154879
50459                4378.53931930077
50461                12453.1555508017
50463                8257.92155306115
50466                1517.98951040837
50469                4302.20855834879
50471                2050.09522680752
50473                12421.4538718402
50476                3278.72704174867
